"","layer","table_name","table_path","column_name"
"607","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","passer_id"
"608","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","passer_jersey_number"
"609","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","passer_player_id"
"610","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","passer_player_name"
"611","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","passing_yards"
"612","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","penalty"
"613","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","penalty_player_id"
"614","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","penalty_player_name"
"615","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","penalty_team"
"616","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","penalty_type"
"617","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","penalty_yards"
"618","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","play"
"619","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","play_clock"
"620","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","play_deleted"
"621","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","play_id"
"622","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","play_type"
"623","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","play_type_nfl"
"624","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","posteam"
"625","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","posteam_score"
"626","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","posteam_score_post"
"627","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","posteam_timeouts_remaining"
"628","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","posteam_type"
"629","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_attempt"
"630","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_blocked"
"631","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_downed"
"632","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_fair_catch"
"633","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_in_endzone"
"634","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_inside_twenty"
"635","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_out_of_bounds"
"636","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_returner_player_id"
"637","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punt_returner_player_name"
"638","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punter_player_id"
"639","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","punter_player_name"
"640","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_dropback"
"641","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_epa"
"642","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_hit"
"643","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_hit_1_player_id"
"644","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_hit_1_player_name"
"645","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_hit_2_player_id"
"646","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_hit_2_player_name"
"647","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_kneel"
"648","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_scramble"
"649","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qb_spike"
"650","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","qtr"
"651","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","quarter_end"
"652","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","quarter_seconds_remaining"
"653","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","receiver"
"654","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","receiver_id"
"655","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","receiver_jersey_number"
"656","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","receiver_player_id"
"657","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","receiver_player_name"
"658","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","receiving_yards"
"659","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","replay_or_challenge"
"660","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","replay_or_challenge_result"
"661","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","result"
"662","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","return_team"
"663","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","return_touchdown"
"664","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","return_yards"
"665","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","roof"
"666","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","row_hash"
"667","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","run_gap"
"668","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","run_location"
"669","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rush"
"670","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rush_attempt"
"671","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rush_touchdown"
"672","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rusher"
"673","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rusher_id"
"674","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rusher_jersey_number"
"675","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rusher_player_id"
"676","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rusher_player_name"
"677","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","rushing_yards"
"678","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","sack"
"679","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","sack_player_id"
"680","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","sack_player_name"
"681","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","safety"
"682","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","safety_player_id"
"683","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","safety_player_name"
"684","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","safety_prob"
"685","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","score_differential"
"686","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","score_differential_post"
"687","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","season"
"688","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","season_type"
"689","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","series"
"690","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","series_result"
"691","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","series_success"
"692","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","shotgun"
"693","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","side_of_field"
"694","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle"
"695","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle_1_player_id"
"696","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle_1_player_name"
"697","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle_1_team"
"698","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle_2_player_id"
"699","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle_2_player_name"
"700","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","solo_tackle_2_team"
"701","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","source_file_type"
"702","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","source_name"
"703","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","source_version"
"704","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","sp"
"705","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","special"
"706","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","special_teams_play"
"707","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","spread_line"
"708","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","st_play_type"
"709","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","stadium"
"710","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","stadium_id"
"711","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","start_time"
"712","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","success"
"713","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","surface"
"714","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_for_loss_1_player_id"
"715","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_for_loss_1_player_name"
"716","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_for_loss_2_player_id"
"717","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_for_loss_2_player_name"
"718","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist"
"719","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist_1_player_id"
"720","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist_1_player_name"
"721","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist_1_team"
"722","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist_2_player_id"
"723","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist_2_player_name"
"724","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackle_with_assist_2_team"
"725","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","tackled_for_loss"
"726","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","td_player_id"
"727","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","td_player_name"
"728","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","td_prob"
"729","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","td_team"
"730","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","temp"
"731","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","third_down_converted"
"732","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","third_down_failed"
"733","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","time"
"734","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","time_of_day"
"735","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","timeout"
"736","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","timeout_team"
"737","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total"
"738","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_comp_air_epa"
"739","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_comp_air_wpa"
"740","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_comp_yac_epa"
"741","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_comp_yac_wpa"
"742","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_epa"
"743","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_pass_epa"
"744","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_pass_wpa"
"745","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_raw_air_epa"
"746","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_raw_air_wpa"
"747","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_raw_yac_epa"
"748","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_raw_yac_wpa"
"749","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_rush_epa"
"750","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_rush_wpa"
"751","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_away_score"
"752","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_comp_air_epa"
"753","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_comp_air_wpa"
"754","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_comp_yac_epa"
"755","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_comp_yac_wpa"
"756","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_epa"
"757","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_pass_epa"
"758","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_pass_wpa"
"759","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_raw_air_epa"
"760","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_raw_air_wpa"
"761","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_raw_yac_epa"
"762","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_raw_yac_wpa"
"763","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_rush_epa"
"764","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_rush_wpa"
"765","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_home_score"
"766","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","total_line"
"767","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","touchback"
"768","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","touchdown"
"769","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","two_point_attempt"
"770","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","two_point_conv_result"
"771","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","two_point_conversion_prob"
"772","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","vegas_home_wp"
"773","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","vegas_home_wpa"
"774","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","vegas_wp"
"775","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","vegas_wpa"
"776","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","weather"
"777","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","week"
"778","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","wind"
"779","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","wp"
"780","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","wpa"
"781","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","xpass"
"782","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","xyac_epa"
"783","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","xyac_fd"
"784","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","xyac_mean_yardage"
"785","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","xyac_median_yardage"
"786","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","xyac_success"
"787","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","yac_epa"
"788","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","yac_wpa"
"789","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","yardline_100"
"790","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","yards_after_catch"
"791","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","yards_gained"
"792","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","ydsnet"
"793","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","ydstogo"
"794","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","yrdln"
"795","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_adot"
"796","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_air_yards_completed"
"797","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_completion_pct"
"798","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_completions_allowed"
"799","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_ints"
"800","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_missed_tackle_pct"
"801","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_missed_tackles"
"802","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_passer_rating_allowed"
"803","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_pressures"
"804","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_receiving_td_allowed"
"805","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_sacks"
"806","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_tackles_combined"
"807","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_targets"
"808","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_times_blitzed"
"809","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_times_hitqb"
"810","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_times_hurried"
"811","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_yards_after_catch"
"812","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_yards_allowed"
"813","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_yards_allowed_per_cmp"
"814","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","def_yards_allowed_per_tgt"
"815","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","game_id"
"816","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","game_type"
"817","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","ingestion_ts"
"818","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","opponent"
"819","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","pfr_game_id"
"820","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","pfr_player_id"
"821","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","pfr_player_name"
"822","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","row_hash"
"823","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","season"
"824","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","source_file_type"
"825","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","source_name"
"826","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","source_version"
"827","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","stat_type"
"828","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","team"
"829","raw","pfr_advstats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pfr_advstats","week"
"830","raw","player_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/player_stats","air_yards_share"
"831","raw","player_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/player_stats","attempts"
"832","raw","player_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/player_stats","carries"
